Participant,Vowel,F1.50,F2.50,F3.50,F1.25,F2.25,F3.25,F1.75,F2.75,F3.75,Gender,Corpus,t1_ph,t2_ph,fname,dur_ph,t1_wd,t2_wd,word,is_wdinit_ph,is_wdfin_ph,prev_ph,next_ph
s051,e,513.4509217387962,1787.053305244663,2081.2633127716485,535.119582661959,1966.0653029720227,2161.248754093228,491.3688254092239,1920.8494392559642,2789.953524872724,Female,DIMEx100,4.179,4.213,textgrids/dime/s05116.TextGrid,0.03399999999999981,4.066,4.5,presente,False,False,r(,s
s051,e,488.0998088394882,2226.4625295807964,2361.0519404947563,476.8808695983074,1626.2057396916746,2417.5498843990713,553.7925221660838,1331.8902306472949,2288.5463052192667,Female,DIMEx100,4.29,4.346,textgrids/dime/s05116.TextGrid,0.05600000000000005,4.066,4.5,presente,False,False,s,n
s051,e,522.5481071306004,2297.450369639149,2393.3012032324896,528.3414357012816,2227.1270872816,2354.1470737907275,501.29337371875886,2322.2204815854275,2548.8006863941473,Female,DIMEx100,4.465,4.5,textgrids/dime/s05116.TextGrid,0.03500000000000014,4.066,4.5,presente,False,True,t,k
s051,o,519.3311984657565,1286.865907602318,3141.729089952736,488.1930859638938,1149.5553638725055,3088.5224326749217,512.7543423509057,1344.9138532971695,2353.9675855492965,Female,DIMEx100,4.586,4.643,textgrids/dime/s05116.TextGrid,0.056999999999999496,4.5,5.333,constitución,False,False,k,n
s051,i,349.13774538742643,2435.7245862211676,2611.638847919969,345.78076137265043,2541.2227311279903,3392.623830398224,326.87751944818604,2462.660515311489,2709.94509222799,Female,DIMEx100,4.812,4.85,textgrids/dime/s05116.TextGrid,0.03799999999999937,4.5,5.333,constitución,False,False,t,t
s051,u,356.81232071753004,1412.3565744975738,3115.26912572148,361.32588016325536,1497.1019928991855,3101.9213726162407,350.314176992681,1386.4016982266303,3149.874714148828,Female,DIMEx100,4.933,4.994,textgrids/dime/s05116.TextGrid,0.06099999999999994,4.5,5.333,constitución,False,False,t,s
s051,i,375.39380160306916,2474.2185530826205,3091.780446794828,328.4323911761169,2609.526902123581,3230.769333373742,386.3871121107288,2392.6537991833097,2936.3276482128886,Female,DIMEx100,5.102,5.151,textgrids/dime/s05116.TextGrid,0.04899999999999949,4.5,5.333,constitución,False,False,s,o
s051,o,787.1683856440908,1944.6428852630188,3104.76110707919,567.463577981897,2100.231862425108,2975.1968610079216,885.4448285539412,1834.0521178616068,3162.0244872949174,Female,DIMEx100,5.151,5.209,textgrids/dime/s05116.TextGrid,0.05799999999999983,4.5,5.333,constitución,False,False,i,n
s051,e,525.6456730018145,2293.3690676544416,2843.975903068391,517.8758881035217,2346.87730072619,3078.5847076412642,509.03941797293646,2239.5473522441157,2743.8577136067242,Female,DIMEx100,0.069,0.141,textgrids/dime/s05117.TextGrid,0.07199999999999998,0.069,0.213,el,True,False,,l
s051,e,545.1373859918995,2336.421876841495,2717.4405412198957,546.2584777823419,2298.494231759199,2344.3064334825344,539.8744242495737,2316.1263901179977,2838.57027810859,Female,DIMEx100,0.241,0.294,textgrids/dime/s05117.TextGrid,0.05299999999999999,0.213,0.628,decreto,False,False,d,k
s051,e,621.8217637746385,2108.870956023084,2620.0464565478583,617.1404859522381,2091.370564845722,2910.912751250028,610.8297963619701,2101.692167671218,2453.6089400959504,Female,DIMEx100,0.411,0.471,textgrids/dime/s05117.TextGrid,0.06,0.213,0.628,decreto,False,False,r(,t
s051,o,675.1907687840102,1701.5294130741156,3159.562575089305,652.1238997547127,1743.7905387863575,3106.3530592752777,656.626827531984,1684.9741078895113,2846.702452496883,Female,DIMEx100,0.561,0.628,textgrids/dime/s05117.TextGrid,0.06699999999999995,0.213,0.628,decreto,False,True,t,d
s051,e,617.8919044702027,1917.5076410582933,2735.5682602654947,623.1825453788803,1845.3731183928574,1995.8684366415148,569.8860030302994,1955.2708448238816,2360.0619764034636,Female,DIMEx100,0.671,0.735,textgrids/dime/s05117.TextGrid,0.06399999999999995,0.628,1.244,determinará,False,False,d,t
s051,e,573.1414880026769,1880.310901719836,2980.7872534982866,558.4516003674337,981.6282965235067,2113.039568057205,500.04314009900463,1782.7039887879193,2128.6517252932395,Female,DIMEx100,0.825,0.884,textgrids/dime/s05117.TextGrid,0.05900000000000005,0.628,1.244,determinará,False,False,t,r(
s051,i,341.32282521602104,1220.005124355459,2695.940098982601,348.9510624479162,1375.009538280504,2690.706288924533,320.1699000912533,1240.9381990697889,2666.385995647639,Female,DIMEx100,0.965,1.015,textgrids/dime/s05117.TextGrid,0.04999999999999993,0.628,1.244,determinará,False,False,m,n
s051,a,722.2625440314258,2149.182822719008,3217.8336228669004,549.1716195122282,2240.713541439823,3332.0381181319926,782.8377116257514,2086.9957331083738,3138.2780159011254,Female,DIMEx100,1.063,1.139,textgrids/dime/s05117.TextGrid,0.07600000000000007,0.628,1.244,determinará,False,False,n,r(
s051,a,822.9386076869522,2017.6936218411945,2223.097672810627,802.8483428253279,1945.377515646183,2548.627533991636,773.3889385342728,2076.964969864067,2595.293671403463,Female,DIMEx100,1.175,1.244,textgrids/dime/s05117.TextGrid,0.06899999999999995,0.628,1.244,determinará,False,True,r(,e
s051,e,679.7400024708755,2152.364757290919,2663.49177431097,697.6564828501262,2131.0820268634675,2780.268497284565,656.8181313512542,2160.507477478463,2532.240659141888,Female,DIMEx100,1.244,1.277,textgrids/dime/s05117.TextGrid,0.03299999999999992,1.244,1.349,el,True,False,a,l
s051,a,791.3106674867175,1873.1458199694268,2367.5889947942787,777.6476684321738,1909.8309164532386,2488.3743952835416,783.6999565202137,1890.0565985025426,2345.6207662930174,Female,DIMEx100,1.349,1.423,textgrids/dime/s05117.TextGrid,0.07400000000000007,1.349,1.735,ámbito,True,False,l,m
s051,i,272.0285988293753,2579.3837876223806,2865.8575281814065,279.6868284151439,2586.06463237532,2954.334407381781,266.50671051080786,2581.402226918618,2843.2866726051943,Female,DIMEx100,1.54,1.589,textgrids/dime/s05117.TextGrid,0.04899999999999993,1.349,1.735,ámbito,False,False,b,t
s051,o,590.590686781417,1553.444709095591,3006.81444389642,569.6036565698734,1632.548967766273,2858.1599795454053,542.7124826171612,1538.9843920241767,3041.246531968908,Female,DIMEx100,1.67,1.735,textgrids/dime/s05117.TextGrid,0.06500000000000017,1.349,1.735,ámbito,False,True,t,t
s051,e,622.4321949581893,1808.3660287861833,1977.9243863571894,588.6632863219218,1900.8094499837798,2034.7266309093827,611.0148038377555,1351.1444293291552,1870.4087511880637,Female,DIMEx100,1.822,1.882,textgrids/dime/s05117.TextGrid,0.05999999999999983,1.735,2.407,territorial,False,False,t,r
s051,i,400.8360910295566,2338.839152366488,3025.790226924308,410.43407386040434,2194.1857127401,2543.0474120367644,375.9239126501316,2445.365631610212,3078.127771650195,Female,DIMEx100,1.943,2.002,textgrids/dime/s05117.TextGrid,0.05899999999999972,1.735,2.407,territorial,False,False,r,t
s051,o,562.02119918263,1518.8423094089596,2893.5647747187386,556.8378388462744,1528.2152882690566,2980.32047929226,538.96384754362,1623.811831595082,2734.0480800144965,Female,DIMEx100,2.092,2.153,textgrids/dime/s05117.TextGrid,0.06099999999999994,1.735,2.407,territorial,False,False,t,r(
s051,i,418.1804996667141,2495.7132025827414,2937.281116124051,395.9707423106865,2537.3632695563097,2813.328560912427,454.85973575458456,2484.4235428040315,2899.1141661965753,Female,DIMEx100,2.192,2.244,textgrids/dime/s05117.TextGrid,0.052000000000000046,1.735,2.407,territorial,False,False,r(,a
s051,a,793.3452925878225,1944.2576689422633,2497.518690865623,708.7816862686954,2220.391676523063,2357.144065715006,777.9464849709755,1920.8892915553893,2206.518216970578,Female,DIMEx100,2.244,2.337,textgrids/dime/s05117.TextGrid,0.09299999999999997,1.735,2.407,territorial,False,False,i,l
s051,a,729.6292698989552,2027.4050044688993,2456.935347686883,868.5939423410013,1845.1885954828729,2607.2312726601185,531.1779489033686,2191.0681743984414,2625.5422843249125,Female,DIMEx100,2.558,2.638,textgrids/dime/s05117.TextGrid,0.08000000000000007,2.558,2.638,a,True,True,.sil,k
s051,e,451.3614621527319,1315.8928960347018,2536.8347417018645,469.22449809405657,1581.9570796102191,2554.5132791236115,407.8861724039127,2342.04365809199,3099.4627638272777,Female,DIMEx100,2.715,2.76,textgrids/dime/s05117.TextGrid,0.04499999999999993,2.638,2.76,que,False,True,k,s
s051,e,453.2397878227577,2094.671948401479,2396.2797905550715,468.3290760527069,1720.6254915980735,2403.036568842477,421.7084650181149,2353.547286365294,2615.282910951205,Female,DIMEx100,2.834,2.883,textgrids/dime/s05117.TextGrid,0.04899999999999993,2.834,3.344,extienden,True,False,s,k
s051,i,291.1604066888301,2571.260721739752,2802.4540119392273,290.2243450384579,2552.6246853820653,2738.2404256772643,306.66293867406625,2615.8743408612486,2828.1904764920664,Female,DIMEx100,3.074,3.128,textgrids/dime/s05117.TextGrid,0.05400000000000027,2.834,3.344,extienden,False,False,t,e
s051,e,497.89492026404014,2459.151943859444,3053.1038442704735,457.68397813773913,2566.280331357343,2986.8048996497314,507.4461040066581,1896.1036833636451,2357.973394133357,Female,DIMEx100,3.128,3.178,textgrids/dime/s05117.TextGrid,0.04999999999999982,2.834,3.344,extienden,False,False,i,n
s051,e,510.369298434857,2074.002214430817,2191.7428969055904,546.262294866261,2005.7217221701267,2227.9828560005412,446.0167273462215,2059.912014115754,2503.3997199412197,Female,DIMEx100,3.26,3.307,textgrids/dime/s05117.TextGrid,0.04700000000000015,2.834,3.344,extienden,False,False,d,n
s051,o,739.9368153396388,1591.7940220163366,2313.2555672271556,752.2193822841986,1664.0161149453845,3291.3293160816393,616.8942254145644,1313.167884467795,2059.2157817039883,Female,DIMEx100,3.378,3.433,textgrids/dime/s05117.TextGrid,0.054999999999999716,3.344,3.526,los,False,False,l,s
s051,e,432.303459892644,1691.0721911923195,2149.341784967664,436.0912641394287,1683.0929671102715,2597.4315975700983,431.0915157089236,1300.9506011544695,2091.7020125303193,Female,DIMEx100,3.526,3.588,textgrids/dime/s05117.TextGrid,0.06200000000000028,3.526,4.036,efectos,True,False,s,f
s051,e,535.3730918297055,2342.560473551637,2881.8456748876247,502.63167183241166,2178.270665321789,2713.1846337826755,498.8601557805158,2423.5963217542794,2952.775545992636,Female,DIMEx100,3.713,3.809,textgrids/dime/s05117.TextGrid,0.09600000000000009,3.526,4.036,efectos,False,False,f,k
s051,o,567.255565717597,1651.2201587764469,2076.8588255952263,569.9507010327608,1675.231345708794,2507.5647386615296,492.9822784721489,1524.6396006035789,1622.0615977348184,Female,DIMEx100,3.947,4.012,textgrids/dime/s05117.TextGrid,0.0649999999999995,3.526,4.036,efectos,False,False,t,s
s051,e,552.5060864329927,1813.3745645979607,2002.888553550791,526.8603905370262,1865.9531159515177,1922.7047465645542,541.5489135929101,1898.7282035201602,2008.6444430944948,Female,DIMEx100,4.068,4.108,textgrids/dime/s05117.TextGrid,0.040000000000000036,4.036,4.108,de,False,True,d,l
s051,a,790.6041911378183,1816.4242815203568,1972.8571329570534,731.4041552040889,1751.0743326814058,2131.3456465030504,743.029259221879,1361.0371838664457,1898.5022166897531,Female,DIMEx100,4.15,4.227,textgrids/dime/s05117.TextGrid,0.07699999999999996,4.108,4.227,la,False,True,l,d
s051,e,419.57616279805876,1794.359717343755,2549.2414699087863,427.200684138766,1938.7480258758674,2342.245830094976,405.4281792835215,1994.997609965794,2822.5845342078374,Female,DIMEx100,4.272,4.322,textgrids/dime/s05117.TextGrid,0.04999999999999982,4.227,4.986,declaración,False,False,d,k
s051,a,749.9150142174035,1829.0112608644588,2307.171154497089,738.9466332821501,1918.9994491450248,2385.4760131377234,720.0370621350012,1794.4717260466475,2283.477029927836,Female,DIMEx100,4.433,4.51,textgrids/dime/s05117.TextGrid,0.07699999999999996,4.227,4.986,declaración,False,False,l,r(
s051,a,682.3934304807234,1143.5619161860245,1966.065619852434,698.8100424066037,1670.9990566377994,1904.7629280425158,666.5174362889991,1945.4773862446823,3210.8895546186636,Female,DIMEx100,4.549,4.615,textgrids/dime/s05117.TextGrid,0.06599999999999984,4.227,4.986,declaración,False,False,r(,s
s051,i,365.61366468531696,2570.5053397116235,3377.0985157843406,258.5245708055035,2575.525256877957,3466.29505025626,405.00550442160585,2472.402634849265,3165.9928919485924,Female,DIMEx100,4.711,4.783,textgrids/dime/s05117.TextGrid,0.07200000000000006,4.227,4.986,declaración,False,False,s,o
s051,o,799.0195579711269,1845.1333297679416,3042.1060235761897,742.1295617143968,2014.7185819383587,3014.657571899421,763.438166122278,1751.7617342836136,3155.9183674381147,Female,DIMEx100,4.783,4.832,textgrids/dime/s05117.TextGrid,0.04899999999999949,4.227,4.986,declaración,False,False,i,n
s051,o,602.4799953734746,1357.1485302733481,3180.3061115845503,583.0338714032098,1222.666690783187,3227.046483577206,581.1777694102972,1535.6243141211153,3122.9549952123552,Female,DIMEx100,0.232,0.298,textgrids/dime/s05118.TextGrid,0.06599999999999998,0.12,0.782,fotocopia,False,False,f,t
s051,o,599.9234044326258,1399.0789936817534,3025.427782082702,613.3859697984391,1511.1067500463644,3029.9934845150187,546.2046701380078,1353.387371816925,2939.760011561632,Female,DIMEx100,0.391,0.444,textgrids/dime/s05118.TextGrid,0.05299999999999999,0.12,0.782,fotocopia,False,False,t,k
s051,o,669.8068503473054,1261.4995865736985,2943.3489052168343,634.1245247195718,1241.539427660504,2966.1045466805076,646.3218046449291,1374.2132518119458,2842.494087350896,Female,DIMEx100,0.54,0.61,textgrids/dime/s05118.TextGrid,0.06999999999999995,0.12,0.782,fotocopia,False,False,k,p
s051,i,425.9522430999435,2365.964306438688,3145.229794173241,368.4256884159876,2350.5149131639605,3057.3596185366987,570.0189615273572,1422.354356150892,2339.075269812066,Female,DIMEx100,0.68,0.731,textgrids/dime/s05118.TextGrid,0.050999999999999934,0.12,0.782,fotocopia,False,False,p,a
s051,a,687.9138731569364,1887.1830862351735,1971.7896268214297,684.172507478594,2003.031527390195,2157.9836630054792,661.1309162998238,1809.2076099479468,1886.0078359098047,Female,DIMEx100,0.731,0.782,textgrids/dime/s05118.TextGrid,0.051000000000000045,0.12,0.782,fotocopia,False,True,i,d
s051,e,636.3269090214411,2059.786450068017,2307.488183651531,643.7366208018399,1962.2656490037343,2365.6365196629276,617.9192446066513,2046.2083620387532,2385.0596719894183,Female,DIMEx100,0.811,0.866,textgrids/dime/s05118.TextGrid,0.05499999999999994,0.782,0.866,de,False,True,d,l
s051,a,804.2468408670936,1664.2879778082813,2576.0303397342705,793.4622036875239,1820.0495673089947,2461.0225068248074,718.1721706842742,1577.3661937038987,2728.1227520712355,Female,DIMEx100,0.914,0.976,textgrids/dime/s05118.TextGrid,0.061999999999999944,0.866,0.976,la,False,True,l,u
s051,u,441.79670208585264,910.1491852311593,2750.5677129754226,465.28581176993765,1104.948198755038,2917.147042144925,357.89471238137236,977.9192906851761,3131.577660555167,Female,DIMEx100,0.976,1.041,textgrids/dime/s05118.TextGrid,0.06499999999999995,0.976,1.338,última,True,False,a,l
s051,i,318.01934049528904,2455.513523551317,2961.405612410221,312.1785329225944,2572.9728189216253,2928.908993975837,325.90770848103784,2326.534518902754,2877.159601317747,Female,DIMEx100,1.166,1.201,textgrids/dime/s05118.TextGrid,0.03500000000000014,0.976,1.338,última,False,False,t,m
s051,a,921.9252450165996,1158.2628706441496,1915.2298331992108,537.9046976877712,1541.7273755840686,2124.3617290801067,870.191600904177,1040.4879520137933,1953.291930433704,Female,DIMEx100,1.252,1.338,textgrids/dime/s05118.TextGrid,0.08600000000000008,0.976,1.338,última,False,True,m,d
s051,e,468.7468424830854,2120.71461618788,2535.646840672954,487.19763273424775,2282.034321703947,2368.0760622526604,441.35457175412654,1639.1291196767936,2701.34437958665,Female,DIMEx100,1.372,1.429,textgrids/dime/s05118.TextGrid,0.05699999999999994,1.338,1.963,declaración,False,False,d,k
s051,a,699.0567784518277,1900.8183878138057,2886.0263621998624,674.0306997454472,1938.2772311091535,2945.234947986691,679.332089447847,1870.983469644831,2798.672099879415,Female,DIMEx100,1.537,1.608,textgrids/dime/s05118.TextGrid,0.07100000000000017,1.338,1.963,declaración,False,False,l,r(
s051,a,771.480228541549,1613.6440877506031,1882.8757327126307,741.3192738751651,1890.9764104734336,1952.8054748320576,710.2530934548452,816.4931535723848,1849.8284150236784,Female,DIMEx100,1.645,1.727,textgrids/dime/s05118.TextGrid,0.08200000000000007,1.338,1.963,declaración,False,False,r(,s
s051,i,362.28885475583104,2468.6874402787917,2894.831331210335,313.9070239152722,2494.454849508125,3227.0005474870673,428.79171927285245,2239.1779199016783,2541.1093064138436,Female,DIMEx100,1.814,1.86,textgrids/dime/s05118.TextGrid,0.04600000000000004,1.338,1.963,declaración,False,False,s,o
s051,o,688.4231944237087,1710.1470160761871,3107.2198530864353,579.6895233514008,1898.175409399463,2891.105886853967,411.17805709615027,1381.959113024783,2867.4445371914767,Female,DIMEx100,1.86,1.915,textgrids/dime/s05118.TextGrid,0.05499999999999994,1.338,1.963,declaración,False,False,i,n
s051,o,649.0323033782693,1074.660639453586,2818.5822347884123,604.8279271050088,1112.0043047049685,2843.4933834061394,634.9896014031365,983.5175702103562,2700.398566497014,Female,DIMEx100,2.027,2.086,textgrids/dime/s05118.TextGrid,0.05899999999999972,1.963,2.475,completa,False,False,k,m
s051,e,629.9617781302932,1729.9755462114022,2341.6670864714824,613.3770199212994,1932.903046807433,2374.1127266797585,574.9405034034656,2104.0749671891635,2285.072650885447,Female,DIMEx100,2.267,2.328,textgrids/dime/s05118.TextGrid,0.06099999999999994,1.963,2.475,completa,False,False,l,t
s051,a,744.8525912545404,1849.0746168680516,2290.058192753974,688.3170237724398,1864.7589693937534,2453.361942751992,651.4402346072354,1802.290144663885,2354.7457177569922,Female,DIMEx100,2.411,2.475,textgrids/dime/s05118.TextGrid,0.06400000000000006,1.963,2.475,completa,False,True,t,d
